User_ID,Session_ID,User_Type,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR06033,USR06033_SES1_db5ae,New,Browse,2026-03-20 07:52:15,Desktop,West,Email,Electronics,0.0,Yes
USR06033,USR06033_SES2_2dbd6,New,Browse,2026-03-20 18:52:15,Tablet,South,Social Media,Home,0.0,No
USR06033,USR06033_SES2_2dbd6,New,Add to Cart,2026-03-20 18:55:15,Tablet,South,Social Media,Home,0.0,No
USR06033,USR06033_SES2_2dbd6,New,Checkout,2026-03-20 18:57:15,Tablet,South,Social Media,Home,0.0,No
USR06034,USR06034_SES0_338bc,Returning,Browse,2026-03-24 22:50:06,Mobile,South,Email,Fashion,0.0,No
USR06034,USR06034_SES0_338bc,Returning,Add to Cart,2026-03-24 22:54:06,Mobile,South,Email,Fashion,0.0,No
USR06034,USR06034_SES0_338bc,Returning,Checkout,2026-03-24 22:59:06,Mobile,South,Email,Fashion,0.0,No
USR06034,USR06034_SES0_338bc,Returning,Purchase,2026-03-24 23:03:06,Mobile,South,Email,Fashion,784.48,No
USR06035,USR06035_SES0_db387,New,Browse,2026-03-20 16:48:57,Tablet,North,Email,Beauty,0.0,Yes
USR06035,USR06035_SES1_a000d,New,Browse,2026-03-21 23:48:57,Desktop,North,Organic,Beauty,0.0,No
USR06035,USR06035_SES1_a000d,New,Add to Cart,2026-03-21 23:52:57,Desktop,North,Organic,Beauty,0.0,No
USR06036,USR06036_SES0_3323b,New,Browse,2026-04-04 09:11:48,Desktop,East,Google Ads,Sports,0.0,No
USR06036,USR06036_SES0_3323b,New,Add to Cart,2026-04-04 09:17:48,Desktop,East,Google Ads,Sports,0.0,No
USR06036,USR06036_SES0_3323b,New,Checkout,2026-04-04 09:19:48,Desktop,East,Google Ads,Sports,0.0,No
USR06036,USR06036_SES1_6f1f4,New,Browse,2026-04-05 23:11:48,Mobile,South,Social Media,Home,0.0,No
USR06036,USR06036_SES1_6f1f4,New,Add to Cart,2026-04-05 23:13:48,Mobile,South,Social Media,Home,0.0,No
USR06036,USR06036_SES2_27d7f,New,Browse,2026-04-07 02:11:48,Mobile,North,Google Ads,Sports,0.0,Yes
USR06037,USR06037_SES0_1d896,New,Browse,2026-04-06 06:25:02,Desktop,East,Email,Beauty,0.0,No
USR06037,USR06037_SES0_1d896,New,Add to Cart,2026-04-06 06:30:02,Desktop,East,Email,Beauty,0.0,No
USR06037,USR06037_SES0_1d896,New,Checkout,2026-04-06 06:32:02,Desktop,East,Email,Beauty,0.0,No
USR06037,USR06037_SES0_1d896,New,Purchase,2026-04-06 06:38:02,Desktop,East,Email,Beauty,938.9,No
USR06037,USR06037_SES1_5761d,New,Browse,2026-04-08 01:25:02,Tablet,South,Google Ads,Beauty,0.0,Yes
USR06038,USR06038_SES0_f3b95,Returning,Browse,2026-03-21 12:38:04,Desktop,East,Email,Electronics,0.0,Yes
USR06038,USR06038_SES1_26ee3,Returning,Browse,2026-03-22 01:38:04,Tablet,North,Organic,Sports,0.0,No
USR06038,USR06038_SES1_26ee3,Returning,Add to Cart,2026-03-22 01:42:04,Tablet,North,Organic,Sports,0.0,No
USR06038,USR06038_SES1_26ee3,Returning,Checkout,2026-03-22 01:44:04,Tablet,North,Organic,Sports,0.0,No
USR06038,USR06038_SES1_26ee3,Returning,Purchase,2026-03-22 01:46:04,Tablet,North,Organic,Sports,760.8,No
USR06039,USR06039_SES0_9166e,New,Browse,2026-03-31 03:10:09,Desktop,East,Social Media,Home,0.0,Yes
USR06040,USR06040_SES0_495c8,New,Browse,2026-03-11 08:16:49,Desktop,West,Organic,Beauty,0.0,Yes
USR06040,USR06040_SES1_6f059,New,Browse,2026-03-11 23:16:49,Mobile,West,Social Media,Fashion,0.0,No
USR06040,USR06040_SES1_6f059,New,Add to Cart,2026-03-11 23:21:49,Mobile,West,Social Media,Fashion,0.0,No
USR06041,USR06041_SES0_452d0,New,Browse,2026-03-12 00:20:25,Tablet,East,Email,Electronics,0.0,No
USR06041,USR06041_SES0_452d0,New,Add to Cart,2026-03-12 00:24:25,Tablet,East,Email,Electronics,0.0,No
USR06041,USR06041_SES1_dcbc8,New,Browse,2026-03-13 09:20:25,Desktop,North,Email,Home,0.0,Yes
USR06041,USR06041_SES2_decfa,New,Browse,2026-03-15 00:20:25,Tablet,North,Google Ads,Home,0.0,No
USR06041,USR06041_SES2_decfa,New,Add to Cart,2026-03-15 00:22:25,Tablet,North,Google Ads,Home,0.0,No
USR06042,USR06042_SES0_0699a,Returning,Browse,2026-04-03 10:48:19,Tablet,West,Google Ads,Beauty,0.0,No
USR06042,USR06042_SES0_0699a,Returning,Add to Cart,2026-04-03 10:52:19,Tablet,West,Google Ads,Beauty,0.0,No
USR06043,USR06043_SES0_d9bf3,New,Browse,2026-03-23 17:39:19,Mobile,East,Social Media,Electronics,0.0,No
USR06043,USR06043_SES0_d9bf3,New,Add to Cart,2026-03-23 17:45:19,Mobile,East,Social Media,Electronics,0.0,No
USR06043,USR06043_SES0_d9bf3,New,Checkout,2026-03-23 17:48:19,Mobile,East,Social Media,Electronics,0.0,No
USR06044,USR06044_SES0_59dfe,New,Browse,2026-03-14 17:32:34,Tablet,North,Organic,Home,0.0,No
USR06044,USR06044_SES0_59dfe,New,Add to Cart,2026-03-14 17:34:34,Tablet,North,Organic,Home,0.0,No
USR06044,USR06044_SES0_59dfe,New,Checkout,2026-03-14 17:39:34,Tablet,North,Organic,Home,0.0,No
USR06044,USR06044_SES1_eb6b3,New,Browse,2026-03-16 06:32:34,Mobile,East,Google Ads,Home,0.0,Yes
USR06045,USR06045_SES0_1862a,New,Browse,2026-03-11 19:17:03,Tablet,South,Email,Home,0.0,No
USR06045,USR06045_SES0_1862a,New,Add to Cart,2026-03-11 19:20:03,Tablet,South,Email,Home,0.0,No
USR06045,USR06045_SES0_1862a,New,Checkout,2026-03-11 19:24:03,Tablet,South,Email,Home,0.0,No
USR06046,USR06046_SES0_53fb1,New,Browse,2026-04-04 14:48:34,Tablet,North,Social Media,Beauty,0.0,Yes
USR06046,USR06046_SES1_8c585,New,Browse,2026-04-05 07:48:34,Tablet,South,Social Media,Beauty,0.0,No
USR06046,USR06046_SES1_8c585,New,Add to Cart,2026-04-05 07:51:34,Tablet,South,Social Media,Beauty,0.0,No
USR06046,USR06046_SES1_8c585,New,Checkout,2026-04-05 07:57:34,Tablet,South,Social Media,Beauty,0.0,No
USR06047,USR06047_SES0_c25ac,Returning,Browse,2026-03-31 14:09:38,Mobile,West,Social Media,Fashion,0.0,No
USR06047,USR06047_SES0_c25ac,Returning,Add to Cart,2026-03-31 14:11:38,Mobile,West,Social Media,Fashion,0.0,No
USR06047,USR06047_SES1_434ec,Returning,Browse,2026-04-01 18:09:38,Desktop,East,Social Media,Beauty,0.0,Yes
USR06048,USR06048_SES0_91cd6,New,Browse,2026-04-03 07:43:22,Tablet,West,Organic,Sports,0.0,No
USR06048,USR06048_SES0_91cd6,New,Add to Cart,2026-04-03 07:49:22,Tablet,West,Organic,Sports,0.0,No
USR06048,USR06048_SES0_91cd6,New,Checkout,2026-04-03 07:54:22,Tablet,West,Organic,Sports,0.0,No
USR06049,USR06049_SES0_d7d7c,New,Browse,2026-03-20 06:11:30,Tablet,East,Organic,Sports,0.0,No
USR06049,USR06049_SES0_d7d7c,New,Add to Cart,2026-03-20 06:13:30,Tablet,East,Organic,Sports,0.0,No
USR06049,USR06049_SES1_ddaaa,New,Browse,2026-03-21 15:11:30,Mobile,North,Email,Fashion,0.0,No
USR06049,USR06049_SES1_ddaaa,New,Add to Cart,2026-03-21 15:13:30,Mobile,North,Email,Fashion,0.0,No
USR06050,USR06050_SES0_86b9d,New,Browse,2026-03-31 09:08:25,Tablet,South,Social Media,Electronics,0.0,No
USR06050,USR06050_SES0_86b9d,New,Add to Cart,2026-03-31 09:12:25,Tablet,South,Social Media,Electronics,0.0,No
USR06050,USR06050_SES1_9a06e,New,Browse,2026-04-01 17:08:25,Desktop,East,Organic,Electronics,0.0,Yes
USR06051,USR06051_SES0_08837,New,Browse,2026-03-17 12:24:25,Tablet,East,Email,Sports,0.0,Yes
USR06051,USR06051_SES1_cf39c,New,Browse,2026-03-18 13:24:25,Mobile,South,Organic,Sports,0.0,No
USR06051,USR06051_SES1_cf39c,New,Add to Cart,2026-03-18 13:28:25,Mobile,South,Organic,Sports,0.0,No
USR06051,USR06051_SES1_cf39c,New,Checkout,2026-03-18 13:30:25,Mobile,South,Organic,Sports,0.0,No
USR06052,USR06052_SES0_80ba0,New,Browse,2026-03-24 15:07:29,Tablet,North,Email,Fashion,0.0,Yes
USR06052,USR06052_SES1_35068,New,Browse,2026-03-25 16:07:29,Mobile,East,Email,Sports,0.0,No
USR06052,USR06052_SES1_35068,New,Add to Cart,2026-03-25 16:13:29,Mobile,East,Email,Sports,0.0,No
USR06052,USR06052_SES1_35068,New,Checkout,2026-03-25 16:17:29,Mobile,East,Email,Sports,0.0,No
USR06052,USR06052_SES1_35068,New,Purchase,2026-03-25 16:19:29,Mobile,East,Email,Sports,1406.34,No
USR06053,USR06053_SES0_8831a,New,Browse,2026-03-30 08:12:27,Mobile,South,Google Ads,Electronics,0.0,No
USR06053,USR06053_SES0_8831a,New,Add to Cart,2026-03-30 08:18:27,Mobile,South,Google Ads,Electronics,0.0,No
USR06053,USR06053_SES0_8831a,New,Checkout,2026-03-30 08:20:27,Mobile,South,Google Ads,Electronics,0.0,No
USR06053,USR06053_SES1_b6945,New,Browse,2026-04-01 07:12:27,Mobile,South,Organic,Fashion,0.0,Yes
USR06054,USR06054_SES0_10521,Returning,Browse,2026-03-18 21:30:17,Desktop,East,Google Ads,Sports,0.0,No
USR06054,USR06054_SES0_10521,Returning,Add to Cart,2026-03-18 21:35:17,Desktop,East,Google Ads,Sports,0.0,No
USR06054,USR06054_SES0_10521,Returning,Checkout,2026-03-18 21:38:17,Desktop,East,Google Ads,Sports,0.0,No
USR06054,USR06054_SES0_10521,Returning,Purchase,2026-03-18 21:41:17,Desktop,East,Google Ads,Sports,428.02,No
USR06055,USR06055_SES0_df446,New,Browse,2026-03-24 05:25:32,Desktop,South,Email,Home,0.0,No
USR06055,USR06055_SES0_df446,New,Add to Cart,2026-03-24 05:28:32,Desktop,South,Email,Home,0.0,No
USR06055,USR06055_SES0_df446,New,Checkout,2026-03-24 05:34:32,Desktop,South,Email,Home,0.0,No
USR06055,USR06055_SES0_df446,New,Purchase,2026-03-24 05:38:32,Desktop,South,Email,Home,875.94,No
USR06055,USR06055_SES1_9ca31,New,Browse,2026-03-25 15:25:32,Tablet,South,Email,Beauty,0.0,Yes
USR06055,USR06055_SES2_4cafb,New,Browse,2026-03-26 04:25:32,Desktop,North,Organic,Electronics,0.0,Yes
USR06056,USR06056_SES0_4b23f,New,Browse,2026-03-24 05:09:41,Desktop,South,Email,Fashion,0.0,No
USR06056,USR06056_SES0_4b23f,New,Add to Cart,2026-03-24 05:13:41,Desktop,South,Email,Fashion,0.0,No
USR06056,USR06056_SES0_4b23f,New,Checkout,2026-03-24 05:16:41,Desktop,South,Email,Fashion,0.0,No
USR06056,USR06056_SES1_f95db,New,Browse,2026-03-24 12:09:41,Desktop,North,Organic,Fashion,0.0,Yes
USR06056,USR06056_SES2_e017f,New,Browse,2026-03-26 09:09:41,Mobile,North,Google Ads,Fashion,0.0,No
USR06056,USR06056_SES2_e017f,New,Add to Cart,2026-03-26 09:14:41,Mobile,North,Google Ads,Fashion,0.0,No
USR06056,USR06056_SES2_e017f,New,Checkout,2026-03-26 09:16:41,Mobile,North,Google Ads,Fashion,0.0,No
USR06057,USR06057_SES0_3e810,New,Browse,2026-03-15 21:14:19,Tablet,West,Google Ads,Electronics,0.0,No
USR06057,USR06057_SES0_3e810,New,Add to Cart,2026-03-15 21:19:19,Tablet,West,Google Ads,Electronics,0.0,No
USR06057,USR06057_SES0_3e810,New,Checkout,2026-03-15 21:24:19,Tablet,West,Google Ads,Electronics,0.0,No
USR06057,USR06057_SES0_3e810,New,Purchase,2026-03-15 21:26:19,Tablet,West,Google Ads,Electronics,1706.48,No
USR06058,USR06058_SES0_0a786,Returning,Browse,2026-03-16 11:06:26,Desktop,North,Social Media,Home,0.0,No
USR06058,USR06058_SES0_0a786,Returning,Add to Cart,2026-03-16 11:08:26,Desktop,North,Social Media,Home,0.0,No
USR06059,USR06059_SES0_ca9d3,New,Browse,2026-03-29 13:41:16,Mobile,South,Email,Electronics,0.0,No
USR06059,USR06059_SES0_ca9d3,New,Add to Cart,2026-03-29 13:46:16,Mobile,South,Email,Electronics,0.0,No
USR06059,USR06059_SES0_ca9d3,New,Checkout,2026-03-29 13:48:16,Mobile,South,Email,Electronics,0.0,No
USR06059,USR06059_SES1_852d7,New,Browse,2026-03-30 15:41:16,Desktop,South,Social Media,Electronics,0.0,Yes
USR06059,USR06059_SES2_a1c7d,New,Browse,2026-03-31 17:41:16,Tablet,East,Organic,Sports,0.0,No
USR06059,USR06059_SES2_a1c7d,New,Add to Cart,2026-03-31 17:44:16,Tablet,East,Organic,Sports,0.0,No
USR06060,USR06060_SES0_475f7,New,Browse,2026-03-27 19:14:32,Mobile,South,Social Media,Sports,0.0,No
USR06060,USR06060_SES0_475f7,New,Add to Cart,2026-03-27 19:19:32,Mobile,South,Social Media,Sports,0.0,No
USR06060,USR06060_SES0_475f7,New,Checkout,2026-03-27 19:21:32,Mobile,South,Social Media,Sports,0.0,No
USR06060,USR06060_SES0_475f7,New,Purchase,2026-03-27 19:25:32,Mobile,South,Social Media,Sports,843.06,No
USR06060,USR06060_SES1_77d9b,New,Browse,2026-03-29 10:14:32,Desktop,South,Email,Beauty,0.0,Yes
USR06060,USR06060_SES2_83338,New,Browse,2026-03-31 09:14:32,Desktop,North,Google Ads,Electronics,0.0,Yes
USR06061,USR06061_SES0_2d586,Returning,Browse,2026-03-22 10:57:09,Tablet,West,Organic,Sports,0.0,No
USR06061,USR06061_SES0_2d586,Returning,Add to Cart,2026-03-22 11:02:09,Tablet,West,Organic,Sports,0.0,No
USR06061,USR06061_SES1_d287d,Returning,Browse,2026-03-22 23:57:09,Mobile,North,Google Ads,Beauty,0.0,Yes
USR06061,USR06061_SES2_a1355,Returning,Browse,2026-03-23 20:57:09,Desktop,West,Organic,Electronics,0.0,Yes
USR06062,USR06062_SES0_5aa5d,New,Browse,2026-04-08 08:48:13,Desktop,East,Organic,Home,0.0,No
USR06062,USR06062_SES0_5aa5d,New,Add to Cart,2026-04-08 08:54:13,Desktop,East,Organic,Home,0.0,No
USR06062,USR06062_SES0_5aa5d,New,Checkout,2026-04-08 08:57:13,Desktop,East,Organic,Home,0.0,No
USR06062,USR06062_SES1_2ccd6,New,Browse,2026-04-09 13:48:13,Tablet,North,Email,Beauty,0.0,No
USR06062,USR06062_SES1_2ccd6,New,Add to Cart,2026-04-09 13:50:13,Tablet,North,Email,Beauty,0.0,No
USR06062,USR06062_SES1_2ccd6,New,Checkout,2026-04-09 13:54:13,Tablet,North,Email,Beauty,0.0,No
USR06062,USR06062_SES1_2ccd6,New,Purchase,2026-04-09 13:56:13,Tablet,North,Email,Beauty,478.19,No
USR06063,USR06063_SES0_09b86,New,Browse,2026-03-14 18:04:57,Desktop,East,Social Media,Sports,0.0,Yes
USR06063,USR06063_SES1_165a8,New,Browse,2026-03-16 08:04:57,Tablet,North,Social Media,Electronics,0.0,Yes
USR06063,USR06063_SES2_790a3,New,Browse,2026-03-17 00:04:57,Desktop,North,Google Ads,Beauty,0.0,Yes
USR06064,USR06064_SES0_7cc28,New,Browse,2026-03-31 20:49:42,Tablet,East,Social Media,Electronics,0.0,Yes
USR06064,USR06064_SES1_36d12,New,Browse,2026-04-01 01:49:42,Tablet,North,Email,Fashion,0.0,Yes
USR06064,USR06064_SES2_bc662,New,Browse,2026-04-02 09:49:42,Desktop,North,Google Ads,Electronics,0.0,No
USR06064,USR06064_SES2_bc662,New,Add to Cart,2026-04-02 09:53:42,Desktop,North,Google Ads,Electronics,0.0,No
USR06065,USR06065_SES0_d298a,New,Browse,2026-04-06 18:21:58,Mobile,North,Email,Sports,0.0,No
USR06065,USR06065_SES0_d298a,New,Add to Cart,2026-04-06 18:26:58,Mobile,North,Email,Sports,0.0,No
USR06066,USR06066_SES0_918fc,New,Browse,2026-03-14 05:39:46,Tablet,East,Email,Fashion,0.0,Yes
USR06066,USR06066_SES1_60af3,New,Browse,2026-03-14 15:39:46,Desktop,East,Organic,Home,0.0,No
USR06066,USR06066_SES1_60af3,New,Add to Cart,2026-03-14 15:42:46,Desktop,East,Organic,Home,0.0,No
USR06066,USR06066_SES2_4c2f2,New,Browse,2026-03-16 01:39:46,Mobile,North,Organic,Sports,0.0,Yes
USR06067,USR06067_SES0_d7af4,New,Browse,2026-04-03 10:35:36,Tablet,West,Organic,Beauty,0.0,Yes
USR06068,USR06068_SES0_043a4,New,Browse,2026-03-28 04:24:27,Desktop,East,Social Media,Sports,0.0,No
USR06068,USR06068_SES0_043a4,New,Add to Cart,2026-03-28 04:28:27,Desktop,East,Social Media,Sports,0.0,No
USR06068,USR06068_SES0_043a4,New,Checkout,2026-03-28 04:31:27,Desktop,East,Social Media,Sports,0.0,No
USR06069,USR06069_SES0_c973e,New,Browse,2026-03-21 15:59:32,Desktop,West,Google Ads,Home,0.0,Yes
USR06069,USR06069_SES1_a2f51,New,Browse,2026-03-21 20:59:32,Mobile,South,Email,Fashion,0.0,No
USR06069,USR06069_SES1_a2f51,New,Add to Cart,2026-03-21 21:03:32,Mobile,South,Email,Fashion,0.0,No
USR06069,USR06069_SES1_a2f51,New,Checkout,2026-03-21 21:06:32,Mobile,South,Email,Fashion,0.0,No
USR06069,USR06069_SES1_a2f51,New,Purchase,2026-03-21 21:12:32,Mobile,South,Email,Fashion,1352.58,No
USR06070,USR06070_SES0_27617,New,Browse,2026-03-21 08:21:10,Tablet,East,Google Ads,Electronics,0.0,Yes
USR06071,USR06071_SES0_f641a,New,Browse,2026-03-31 22:03:19,Mobile,East,Social Media,Electronics,0.0,Yes
USR06071,USR06071_SES1_7b458,New,Browse,2026-04-01 14:03:19,Mobile,North,Email,Sports,0.0,Yes
USR06072,USR06072_SES0_e67a0,New,Browse,2026-04-03 12:52:45,Tablet,East,Email,Beauty,0.0,No
USR06072,USR06072_SES0_e67a0,New,Add to Cart,2026-04-03 12:54:45,Tablet,East,Email,Beauty,0.0,No
USR06072,USR06072_SES0_e67a0,New,Checkout,2026-04-03 12:56:45,Tablet,East,Email,Beauty,0.0,No
USR06072,USR06072_SES1_1fbb5,New,Browse,2026-04-05 06:52:45,Mobile,East,Social Media,Home,0.0,Yes
USR06072,USR06072_SES2_e0ee9,New,Browse,2026-04-05 11:52:45,Mobile,North,Google Ads,Beauty,0.0,Yes
USR06073,USR06073_SES0_9c4a4,New,Browse,2026-03-26 18:11:25,Mobile,North,Organic,Sports,0.0,Yes
USR06073,USR06073_SES1_9f601,New,Browse,2026-03-27 03:11:25,Mobile,North,Email,Sports,0.0,Yes
USR06074,USR06074_SES0_03413,Returning,Browse,2026-03-24 20:05:50,Tablet,South,Social Media,Fashion,0.0,Yes
USR06074,USR06074_SES1_e6001,Returning,Browse,2026-03-25 06:05:50,Desktop,South,Social Media,Home,0.0,No
USR06074,USR06074_SES1_e6001,Returning,Add to Cart,2026-03-25 06:07:50,Desktop,South,Social Media,Home,0.0,No
USR06074,USR06074_SES2_0cd4e,Returning,Browse,2026-03-27 01:05:50,Tablet,North,Google Ads,Electronics,0.0,No
USR06074,USR06074_SES2_0cd4e,Returning,Add to Cart,2026-03-27 01:08:50,Tablet,North,Google Ads,Electronics,0.0,No
USR06075,USR06075_SES0_47206,Returning,Browse,2026-04-08 16:32:03,Desktop,West,Organic,Sports,0.0,No
USR06075,USR06075_SES0_47206,Returning,Add to Cart,2026-04-08 16:35:03,Desktop,West,Organic,Sports,0.0,No
USR06075,USR06075_SES0_47206,Returning,Checkout,2026-04-08 16:38:03,Desktop,West,Organic,Sports,0.0,No
USR06075,USR06075_SES1_936f8,Returning,Browse,2026-04-10 02:32:03,Desktop,East,Social Media,Home,0.0,No
USR06075,USR06075_SES1_936f8,Returning,Add to Cart,2026-04-10 02:35:03,Desktop,East,Social Media,Home,0.0,No
USR06075,USR06075_SES1_936f8,Returning,Checkout,2026-04-10 02:40:03,Desktop,East,Social Media,Home,0.0,No
USR06075,USR06075_SES2_2dae9,Returning,Browse,2026-04-11 12:32:03,Desktop,North,Organic,Sports,0.0,No
USR06075,USR06075_SES2_2dae9,Returning,Add to Cart,2026-04-11 12:35:03,Desktop,North,Organic,Sports,0.0,No
USR06076,USR06076_SES0_2fe1a,New,Browse,2026-03-13 04:48:31,Mobile,North,Social Media,Home,0.0,No
USR06076,USR06076_SES0_2fe1a,New,Add to Cart,2026-03-13 04:54:31,Mobile,North,Social Media,Home,0.0,No
USR06076,USR06076_SES0_2fe1a,New,Checkout,2026-03-13 04:58:31,Mobile,North,Social Media,Home,0.0,No
USR06076,USR06076_SES0_2fe1a,New,Purchase,2026-03-13 05:02:31,Mobile,North,Social Media,Home,256.43,No
USR06076,USR06076_SES1_9861b,New,Browse,2026-03-13 09:48:31,Tablet,East,Google Ads,Fashion,0.0,Yes
USR06077,USR06077_SES0_67ba5,New,Browse,2026-03-23 05:41:39,Tablet,North,Google Ads,Beauty,0.0,Yes
USR06078,USR06078_SES0_071e0,New,Browse,2026-03-20 18:29:17,Desktop,West,Social Media,Beauty,0.0,Yes
USR06078,USR06078_SES1_c61dd,New,Browse,2026-03-22 08:29:17,Tablet,North,Social Media,Fashion,0.0,No
USR06078,USR06078_SES1_c61dd,New,Add to Cart,2026-03-22 08:35:17,Tablet,North,Social Media,Fashion,0.0,No
USR06078,USR06078_SES1_c61dd,New,Checkout,2026-03-22 08:38:17,Tablet,North,Social Media,Fashion,0.0,No
USR06078,USR06078_SES2_b21cf,New,Browse,2026-03-23 15:29:17,Mobile,West,Social Media,Sports,0.0,No
USR06078,USR06078_SES2_b21cf,New,Add to Cart,2026-03-23 15:33:17,Mobile,West,Social Media,Sports,0.0,No
USR06079,USR06079_SES0_d8b9d,Returning,Browse,2026-04-07 00:10:15,Mobile,South,Google Ads,Home,0.0,No
USR06079,USR06079_SES0_d8b9d,Returning,Add to Cart,2026-04-07 00:12:15,Mobile,South,Google Ads,Home,0.0,No
USR06079,USR06079_SES0_d8b9d,Returning,Checkout,2026-04-07 00:17:15,Mobile,South,Google Ads,Home,0.0,No
USR06080,USR06080_SES0_9b898,New,Browse,2026-04-05 23:41:24,Desktop,South,Email,Electronics,0.0,Yes
USR06080,USR06080_SES1_7a7bc,New,Browse,2026-04-07 06:41:24,Mobile,South,Social Media,Beauty,0.0,Yes
USR06080,USR06080_SES2_d6753,New,Browse,2026-04-08 05:41:24,Mobile,South,Google Ads,Beauty,0.0,No
USR06080,USR06080_SES2_d6753,New,Add to Cart,2026-04-08 05:47:24,Mobile,South,Google Ads,Beauty,0.0,No
USR06081,USR06081_SES0_74f58,Returning,Browse,2026-04-05 21:17:02,Desktop,South,Social Media,Home,0.0,No
USR06081,USR06081_SES0_74f58,Returning,Add to Cart,2026-04-05 21:19:02,Desktop,South,Social Media,Home,0.0,No
USR06081,USR06081_SES0_74f58,Returning,Checkout,2026-04-05 21:24:02,Desktop,South,Social Media,Home,0.0,No
USR06081,USR06081_SES0_74f58,Returning,Purchase,2026-04-05 21:30:02,Desktop,South,Social Media,Home,422.95,No
USR06081,USR06081_SES1_dc76b,Returning,Browse,2026-04-07 09:17:02,Desktop,West,Social Media,Electronics,0.0,Yes
USR06081,USR06081_SES2_a2b11,Returning,Browse,2026-04-07 22:17:02,Tablet,South,Google Ads,Fashion,0.0,No
USR06081,USR06081_SES2_a2b11,Returning,Add to Cart,2026-04-07 22:23:02,Tablet,South,Google Ads,Fashion,0.0,No
USR06081,USR06081_SES2_a2b11,Returning,Checkout,2026-04-07 22:28:02,Tablet,South,Google Ads,Fashion,0.0,No
USR06081,USR06081_SES2_a2b11,Returning,Purchase,2026-04-07 22:32:02,Tablet,South,Google Ads,Fashion,1777.86,No
USR06082,USR06082_SES0_32c64,Returning,Browse,2026-03-26 08:13:59,Mobile,East,Social Media,Electronics,0.0,No
USR06082,USR06082_SES0_32c64,Returning,Add to Cart,2026-03-26 08:15:59,Mobile,East,Social Media,Electronics,0.0,No
USR06082,USR06082_SES1_7dd39,Returning,Browse,2026-03-26 13:13:59,Desktop,West,Social Media,Fashion,0.0,No
USR06082,USR06082_SES1_7dd39,Returning,Add to Cart,2026-03-26 13:15:59,Desktop,West,Social Media,Fashion,0.0,No
USR06082,USR06082_SES1_7dd39,Returning,Checkout,2026-03-26 13:18:59,Desktop,West,Social Media,Fashion,0.0,No
USR06082,USR06082_SES2_99b71,Returning,Browse,2026-03-28 05:13:59,Desktop,East,Organic,Beauty,0.0,No
USR06082,USR06082_SES2_99b71,Returning,Add to Cart,2026-03-28 05:17:59,Desktop,East,Organic,Beauty,0.0,No
USR06083,USR06083_SES0_ac0fe,New,Browse,2026-04-08 02:45:02,Mobile,West,Google Ads,Fashion,0.0,No
USR06083,USR06083_SES0_ac0fe,New,Add to Cart,2026-04-08 02:49:02,Mobile,West,Google Ads,Fashion,0.0,No
USR06083,USR06083_SES0_ac0fe,New,Checkout,2026-04-08 02:53:02,Mobile,West,Google Ads,Fashion,0.0,No
USR06084,USR06084_SES0_1174b,Returning,Browse,2026-03-30 17:11:47,Mobile,East,Email,Beauty,0.0,No
USR06084,USR06084_SES0_1174b,Returning,Add to Cart,2026-03-30 17:15:47,Mobile,East,Email,Beauty,0.0,No
USR06084,USR06084_SES1_08f95,Returning,Browse,2026-04-01 03:11:47,Tablet,West,Google Ads,Sports,0.0,No
USR06084,USR06084_SES1_08f95,Returning,Add to Cart,2026-04-01 03:14:47,Tablet,West,Google Ads,Sports,0.0,No
USR06084,USR06084_SES2_d3cfb,Returning,Browse,2026-04-01 15:11:47,Mobile,North,Email,Home,0.0,No
USR06084,USR06084_SES2_d3cfb,Returning,Add to Cart,2026-04-01 15:14:47,Mobile,North,Email,Home,0.0,No
USR06085,USR06085_SES0_c4c63,Returning,Browse,2026-03-19 11:59:17,Tablet,West,Organic,Beauty,0.0,No
USR06085,USR06085_SES0_c4c63,Returning,Add to Cart,2026-03-19 12:01:17,Tablet,West,Organic,Beauty,0.0,No
USR06085,USR06085_SES1_66cce,Returning,Browse,2026-03-21 02:59:17,Tablet,South,Social Media,Electronics,0.0,No
USR06085,USR06085_SES1_66cce,Returning,Add to Cart,2026-03-21 03:04:17,Tablet,South,Social Media,Electronics,0.0,No
USR06086,USR06086_SES0_14a0c,Returning,Browse,2026-04-04 11:28:50,Tablet,South,Google Ads,Sports,0.0,No
USR06086,USR06086_SES0_14a0c,Returning,Add to Cart,2026-04-04 11:33:50,Tablet,South,Google Ads,Sports,0.0,No
USR06086,USR06086_SES0_14a0c,Returning,Checkout,2026-04-04 11:39:50,Tablet,South,Google Ads,Sports,0.0,No
USR06086,USR06086_SES0_14a0c,Returning,Purchase,2026-04-04 11:45:50,Tablet,South,Google Ads,Sports,221.47,No
USR06086,USR06086_SES1_0db26,Returning,Browse,2026-04-05 09:28:50,Tablet,North,Email,Fashion,0.0,No
USR06086,USR06086_SES1_0db26,Returning,Add to Cart,2026-04-05 09:32:50,Tablet,North,Email,Fashion,0.0,No
USR06086,USR06086_SES1_0db26,Returning,Checkout,2026-04-05 09:35:50,Tablet,North,Email,Fashion,0.0,No
USR06086,USR06086_SES2_6b8dc,Returning,Browse,2026-04-07 03:28:50,Tablet,North,Organic,Electronics,0.0,No
USR06086,USR06086_SES2_6b8dc,Returning,Add to Cart,2026-04-07 03:34:50,Tablet,North,Organic,Electronics,0.0,No
